Date,ticker,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close
1981-08-21,BA,1.6050835192280581,1.6050835192280581,1.5439375197618703,1.551580548286438,3683475.0,0.0,0.0,
1968-12-20,GE,0.19614749881524268,0.19740829588250458,0.19261785995909073,0.19286997616291046,3584256.0,0.0,0.0,
1980-11-12,GD,1.4369355091508829,1.4977829411344707,1.4369355091508829,1.4884217977523804,5240000.0,0.0,0.0,
1995-07-03,GE,4.632211875091907,4.683452843867287,4.6219636813368306,4.678328990936279,6199440.0,0.0,0.0,
2011-02-25,SPX,0.18055999279022217,0.18055999279022217,0.17798000574111938,0.18055999279022217,1286752.0,0.0,0.0,
1982-10-14,BA,1.5556477672186968,1.5883982232268878,1.5556477672186968,1.5638351440429688,2737800.0,0.0,0.0,
2006-06-07,SPX,1.936210036277771,1.936210036277771,1.7488399744033813,1.7488399744033813,4883.0,0.0,0.0,
1980-04-02,GD,1.250786045456634,1.2784787254298435,1.250786045456634,1.2554014921188354,1161600.0,0.0,0.0,
1985-12-05,GE,1.0251500422970705,1.0328724053888774,1.015497088432312,1.015497088432312,20439744.0,0.0,0.0,
1984-07-30,GE,0.7529633916760379,0.760273671941491,0.7493081645368811,0.7547909617424011,11726208.0,0.0,0.0,
2012-10-15,GE,17.544987120405505,17.669530540364814,17.5060676876818,17.622827529907227,30761744.0,0.0,0.0,
2008-03-26,GE,24.003339839659624,24.15246878627407,23.854210893045177,24.074663162231445,46257744.0,0.0,0.0,
2016-05-19,BA,118.84603704247311,119.01940331082837,115.97160454122906,116.875,5061600.0,0.0,0.0,
2001-11-23,RTX,12.133170191183526,12.371075071056898,12.114551112244248,12.319355964660645,1757434.0,0.0,0.0,
2014-06-30,HII,84.8015259999516,84.96305298999776,83.90415535444947,84.88228607177734,418300.0,0.0,0.0,
2011-10-06,GD,46.31235323350832,47.208981827982875,46.08819761183533,47.192970275878906,1507100.0,0.0,0.0,
1980-02-08,LMT,1.4394434871386417,1.4394434871386417,1.4066224098205566,1.4066224098205566,1922748.0,0.0,0.0,
1993-11-23,RTX,2.7968447973999178,2.7968447973999178,2.768876314163208,2.768876314163208,4698355.0,0.0,0.0,
2020-06-24,GD,146.72749042040806,146.72749042040806,141.77178779327156,142.3062286376953,1811000.0,0.0,0.0,
2010-05-04,GD,59.04277265890293,59.04277265890293,57.43622165567081,57.86668395996094,1830300.0,0.0,0.0,
1987-02-12,BA,5.629198453901945,5.629198453901945,5.531421179776801,5.60126256942749,3306150.0,0.0,0.0,
1991-05-21,GE,2.6211817976920493,2.65739824858645,2.6211817976920493,2.6302359104156494,12241632.0,0.0,0.0,
2007-03-20,LHX,33.73704374164181,34.441787515533456,33.43002732147944,34.30921173095703,698772.0,0.0,0.0,
1978-09-06,GD,0.6200711980142335,0.632616005263615,0.6200711980142335,0.6236554384231567,1784000.0,0.0,0.0,
1998-11-05,RTX,9.490391586083318,9.651665566362327,9.440768684093351,9.639260292053223,5139462.0,0.0,0.0,
1972-05-09,GE,0.2925142993052469,0.2925142993052469,0.28365025440558983,0.28919029235839844,3674112.0,0.0,0.0,
1990-05-11,GD,1.504647135734558,1.5158758457027266,1.499032780750474,1.504647135734558,1764800.0,0.0,0.0,
2020-05-01,HII,183.029461156459,183.75738614603623,176.74989372826568,180.20510864257812,432000.0,0.0,0.0,
1975-02-26,BA,0.19989554295506884,0.20548704692076666,0.19709994282228183,0.2012936770915985,1126913.0,0.0,0.0,
1989-04-10,BA,8.135590700338382,8.16501456849997,8.120879018801302,8.15030288696289,741150.0,0.0,0.0,
1971-11-29,RTX,0.11309870681502356,0.11753384768962859,0.11143547353787209,0.1175338476896286,889840.0,0.0,0.0,
2007-04-27,GE,22.681124316773424,23.384807353954397,22.630863735278908,23.14605712890625,95384848.0,0.0,0.0,
1987-04-08,LMT,6.120867886813901,6.135652542114257,6.076513553190219,6.135652542114258,813696.0,0.0,0.0,
2013-05-22,GE,18.83195718012966,19.109130519601354,18.8081989716081,18.89531135559082,71254976.0,0.0,0.0,
2013-07-02,HII,50.69067705893051,51.04677731640217,49.97847994001093,50.38799285888672,251900.0,0.0,0.0,
1969-10-23,GD,0.0,0.18198126554489136,0.17934384593560118,0.18198126554489136,756000.0,0.0,0.0,
1999-09-07,RTX,13.404521866579437,13.442174210941168,12.751866218079606,13.1535005569458,10540473.0,0.0,0.0,
1983-11-22,GD,2.4000194959404055,2.4452081475376097,2.4000194959404055,2.430145263671875,1408800.0,0.0,0.0,
1996-10-22,RTX,6.0998697658751775,6.0998697658751775,5.973665354799718,6.027752876281738,1867393.0,0.0,0.0,
1966-07-07,BA,0.6782888763257147,0.6953597945740524,0.6646319307356485,0.6669082641601562,1084388.0,0.0,0.0,
1996-07-23,GE,6.802984634340469,6.844978110579134,6.645508098838808,6.666505336761475,16665168.0,0.0,0.0,
1971-11-05,GE,0.25575379086519595,0.25575379086519595,0.250824921026852,0.25411084294319153,3284736.0,0.0,0.0,
2015-12-21,LHX,75.27613016462729,76.28837018875643,75.07729668709112,76.23413848876953,1044800.0,0.0,0.0,
1985-05-15,GD,2.9171042442321777,2.9274120330810547,2.9016425609588623,2.9119503498077393,2072000.0,0.0,0.0,
2003-07-14,LHX,10.349707736494393,10.53874384586417,10.309200534212271,10.396966934204102,689035.0,0.0,0.0,
2020-05-19,RTX,56.35954861705922,58.550064867281506,55.88250493565417,56.408226013183594,14442300.0,0.0,0.0,
1983-06-23,GD,2.239036080021186,2.2539629872213274,2.224109172821045,2.224109172821045,633600.0,0.0,0.0,
1971-03-22,BA,0.2126950505443928,0.21394643358717205,0.20393719952062148,0.2114439755678177,2378363.0,0.0,0.0,
2000-03-10,RTX,9.672551469042386,10.013935681817864,9.495537364662722,9.887496948242188,6406212.0,0.0,0.0,
2020-09-23,HII,141.60705310179645,142.9229541877306,135.73458714854067,136.92282104492188,431500.0,0.0,0.0,
1971-01-14,BA,0.18420165655648724,0.18793556478391343,0.18046803675779277,0.1866910308599472,2466450.0,0.0,0.0,
2020-09-15,BA,166.64999389648438,168.83999633789062,163.3300018310547,163.49000549316406,14881700.0,0.0,0.0,
1990-10-24,RTX,1.9051393378842594,1.9251934105864117,1.900125880488216,1.9101526737213135,1998326.0,0.0,0.0,
2020-11-06,LMT,355.62849044068804,356.0494331994201,350.39148574635897,353.641357421875,1401600.0,0.0,0.0,
2015-07-06,SPX,0.005059999879449606,0.005059999879449606,0.005059999879449606,0.005059999879449606,346154.0,0.0,0.0,
2003-07-03,BA,23.391053491098614,23.63655768121134,23.34331685429354,23.582002639770508,2253500.0,0.0,0.0,
2013-12-11,GE,21.807198549248113,21.82328574930805,21.34869260427466,21.38086700439453,41767856.0,0.0,0.0,
1962-05-23,GD,0.0,0.18166025017170445,0.16913195448143367,0.16991497576236725,1064000.0,0.0,0.0,
1987-05-27,BA,4.912915313448429,5.095918655395508,4.884761659509891,5.095918655395508,2518200.0,0.0,0.0,
1983-07-21,LHX,4.111497350244602,4.208619032988363,4.07912322361925,4.187036514282227,543607.0,0.0,0.0,
2006-04-05,BA,56.33982776286395,56.58276708215668,55.603873990580844,56.525604248046875,3085100.0,0.0,0.0,
2009-06-15,BA,38.94291302165519,39.08827843957959,37.504549251881876,37.88709259033203,6363200.0,0.0,0.0,
1985-07-02,GD,3.1335685160252957,3.2005691586376783,3.1129529336830237,3.174799680709839,820000.0,0.0,0.0,
2013-06-07,BA,84.98286946305929,86.96650640397695,84.82180260345142,86.8817367553711,5732900.0,0.0,0.0,
2002-11-22,LHX,8.801114329177599,9.029452929211264,8.780966686017127,8.888420104980469,1207240.0,0.0,0.0,
2007-12-04,LHX,43.09339579628439,43.32530939427515,42.587406876732906,43.079341888427734,975868.0,0.0,0.0,
1988-08-26,LHX,2.5401997566223145,2.57755558807789,2.5401997566223145,2.5401997566223145,55885.0,0.0,0.0,
2006-10-16,GD,54.88495434608457,55.74589261693049,54.791687766751735,55.652626037597656,1498300.0,0.0,0.0,
1996-07-25,RTX,5.167780600009306,5.203668360069654,5.137874713380929,5.179743766784668,4510218.0,0.0,0.0,
1988-05-04,BA,5.706626784153515,5.749858640328514,5.663394927978516,5.663394927978516,1815300.0,0.0,0.0,
2012-11-29,GE,16.53307881923297,16.62648640186275,16.307345757945907,16.44745635986328,28738112.0,0.0,0.0,
2013-01-17,SPX,0.04405999928712845,0.04405999928712845,0.04405999928712845,0.04405999928712845,0.0,0.0,0.0,
2008-08-20,SPX,0.041269998997449875,0.041269998997449875,0.041269998997449875,0.041269998997449875,0.0,0.0,0.0,
2013-01-29,LMT,69.74645055907399,70.58075668941923,69.62949648146386,70.05834197998047,3028500.0,0.0,0.0,
2007-12-14,GE,23.878205131143805,23.89731574895492,23.489577916039753,23.515060424804688,43511104.0,0.0,0.0,
1994-09-28,LHX,5.902935556883072,6.0255941355803895,5.902935556883072,5.948932647705078,475021.0,0.0,0.0,
2017-09-21,GD,187.43706527471417,189.27882483737918,186.92394296245098,188.49996948242188,860000.0,0.0,0.0,
2017-02-03,SPX,0.04500000178813934,0.04500000178813934,0.04500000178813934,0.04500000178813934,0.0,0.0,0.0,
2000-04-14,GD,17.033889519907262,17.033889519907262,16.505391754373147,16.708660125732422,1644400.0,0.0,0.0,
1975-10-13,BA,0.3235858429118728,0.3306819753526019,0.31790886295730586,0.3292628228664398,713813.0,0.0,0.0,
2006-10-02,GD,51.97538209006762,52.74067236633063,51.66783522446294,52.53325653076172,1716600.0,0.0,0.0,
2007-09-18,RTX,34.405449354812774,35.48869484876553,34.20149241211322,35.42523956298828,8578852.0,0.0,0.0,
1999-08-25,RTX,14.032072311085766,14.057174682617188,13.944215227987529,14.057174682617188,3273340.0,0.056639,0.0,
1988-05-18,LHX,2.779968471955712,2.8046793374050765,2.7429022735534034,2.7552576065063477,289585.0,0.0,0.0,
2009-01-27,GE,8.62044223208743,8.931942056216743,8.566267999210904,8.84390926361084,124052552.0,0.0,0.0,
1970-09-29,BA,0.17183737001866028,0.1743100118287305,0.16936501469862913,0.17307384312152863,561938.0,0.0,0.0,
1980-07-02,LMT,0.9377482183293424,0.9940130152196125,0.9283708542213327,0.9846356511116028,1132524.0,0.0,0.0,
2002-12-03,SPX,0.6245800256729126,0.6245800256729126,0.6245800256729126,0.6245800256729126,0.0,0.0,0.0,
1993-01-19,GD,5.363138541962181,5.4899695209950705,5.363138541962181,5.4054155349731445,1332800.0,0.0,0.0,
2002-10-31,LHX,9.030686346707624,9.030686346707624,8.58216474256452,8.829855918884277,1905588.0,0.0,0.0,
1992-09-22,LHX,3.749508380889893,3.778574142647527,3.720442384420529,3.7495083808898926,282811.0,0.0,0.0,
2006-04-20,BA,60.52688011250082,61.634386308955875,60.52688011250082,61.09135055541992,4445900.0,0.0,0.0,
1979-02-21,GD,0.5689962808740686,0.5689962808740686,0.5555554238455472,0.5577957034111023,678400.0,0.0,0.0,
1980-10-01,GE,0.3263695072074456,0.3263695072074456,0.3232685923576355,0.3232685923576355,16423680.0,0.0,0.0,
1999-11-05,LMT,10.44293998471267,10.65974842730186,9.937053618671225,10.04545783996582,4492000.0,0.0,0.0,
2009-11-16,SPX,0.07738000154495239,0.07738000154495239,0.07738000154495239,0.07738000154495239,271385.0,0.0,0.0,
1998-06-16,BA,27.51703879816069,27.951934526292543,27.16121502059827,27.477502822875977,5026500.0,0.0,0.0,
1992-08-25,GD,3.719953072758821,3.7379238605499263,3.713962810161786,3.7379238605499268,809600.0,0.0,0.0,
1996-01-05,GE,6.020560430770895,6.051701068878174,5.937517740795121,6.051701068878174,12090000.0,0.0,0.0,
2016-06-27,LMT,209.73108054061333,210.77631254981856,207.35077465638932,210.1790313720703,1868200.0,0.0,0.0,
1972-11-17,GD,0.0,0.1783151848120649,0.17383490370075214,0.17562702298164368,492000.0,0.0,0.0,
1996-07-26,GE,6.81348307048132,6.865975416099792,6.802984701318294,6.834479808807373,9828000.0,0.0,0.0,
1963-10-16,BA,0.13791555166244507,0.13947690553427855,0.13739528128300613,0.13791555166244507,443475.0,0.0,0.0,
2014-05-12,BA,113.93394426237245,114.94519064957548,113.77836079366823,114.60810852050781,3288500.0,0.0,0.0,
1994-03-15,GE,4.143537158261577,4.143537158261577,4.109007658459026,4.138604640960693,10865088.0,0.0,0.0,
2007-05-22,LMT,63.28717378928081,63.28717378928081,60.884191914169875,61.02668762207031,4822300.0,0.0,0.0,
1975-07-03,BA,0.3379580504433087,0.3379580504433087,0.3309173002167296,0.3351418972015381,1063125.0,0.0,0.0,
1978-06-19,BA,1.2661473142078108,1.2723539142825546,1.2351140441460722,1.2599406242370605,1609875.0,0.0,0.0,
2011-10-17,GD,49.52261202296999,49.88286441503612,48.666013587330646,48.77809143066406,1736000.0,0.0,0.0,
2020-12-21,LMT,348.1204980024709,348.88936639264665,341.65410998199286,344.3648681640625,2128700.0,0.0,0.0,
1997-09-08,LHX,12.078193035756868,12.268336308921377,12.078193035756868,12.210466384887695,472481.0,0.0,0.0,
1995-03-03,GE,4.303275740217745,4.323622071671903,4.282928924442437,4.313448905944824,7666464.0,0.0,0.0,
2021-02-11,LHX,185.7286624553924,186.53058014332007,183.63970947889612,185.62965393066406,1013400.0,0.0,0.0,
1963-07-16,GE,0.1387133942244504,0.13959692418575287,0.1382716345015916,0.13959692418575287,1397760.0,0.0,0.0,
2002-12-04,LMT,30.987491483453585,31.533260376820415,30.89046615944017,31.375595092773438,3203700.0,0.0,0.0,
2018-10-25,RTX,72.52440426163407,73.74685657305896,71.96607031351759,73.11212158203125,7501351.0,0.0,0.0,
1986-01-16,LHX,2.4064886569976807,2.4181143167233894,2.3716120533324236,2.4064886569976807,294666.0,0.0,0.0,
1994-05-13,BA,13.1330464390346,13.1330464390346,13.058426856994629,13.058426856994629,638800.0,0.0,0.0,
1998-08-11,RTX,8.883967646312222,8.890145116759221,8.624491118975968,8.667737007141113,5186496.0,0.0,0.0,
2017-12-11,GD,185.0941177358966,185.2137158444976,183.35541110143103,183.65899658203125,804200.0,0.0,0.0,
2012-03-30,RTX,41.81639599576519,41.97265607680059,41.473640028952275,41.80631637573242,5557210.0,0.0,0.0,
1998-11-18,RTX,9.861202619105388,9.991938477158264,9.79894747735544,9.929682731628418,5217640.0,0.056639,0.0,
1978-12-27,GE,0.26993435736106663,0.26993435736106663,0.26712984364698106,0.2678309679031372,6469632.0,0.0,0.0,
1997-10-20,RTX,7.731150183532459,7.847179182632207,7.645655879685517,7.804431438446045,3444952.0,0.0,0.0,
1971-06-30,GD,0.0,0.19354820251464844,0.19175608272368316,0.19354820251464844,284000.0,0.0,0.0,
2017-08-24,BA,226.0924410760325,226.4526321717063,224.2724802127814,226.3009796142578,2553100.0,0.0,0.0,
2014-09-17,BA,111.51965930597711,111.63270492187858,110.60663020186587,111.09358215332031,3135300.0,0.0,0.0,
1974-08-12,GD,0.0,0.15412168204784393,0.15232956270901823,0.15412168204784393,64000.0,0.0,0.0,
1992-08-07,LMT,7.129941838249363,7.1668848777102,6.945228478610204,6.982171058654785,169520.0,0.0,0.0,
1996-11-12,GE,8.652216288504228,8.652216288504228,8.54670110041179,8.599458694458008,11986416.0,0.0,0.0,
1997-10-22,BA,32.05876576512081,32.05876576512081,30.726249828673247,31.274932861328125,31887200.0,0.0,0.0,
1985-11-27,BA,5.154250523415547,5.303451932606348,5.154250523415547,5.262760639190674,1669950.0,0.0,0.0,
1998-08-07,GE,15.636510640455187,15.701707645058999,15.25619219369941,15.321389198303223,16111368.0,0.0,0.0,
1993-02-25,GE,3.2177842869076936,3.232085463660198,3.1844146475364137,3.2225513458251953,10511904.0,0.0,0.0,
1982-07-28,GE,0.44563025284538177,0.4507231808737616,0.4430838090362526,0.4473278820514679,15310464.0,0.0,0.0,
1978-12-01,LMT,0.7173770055112775,0.7642644643783569,0.7173770055112775,0.7642644643783569,593646.0,0.0,0.0,
1998-10-30,LMT,31.236680710489633,31.944193297363693,31.236680710489633,31.519685745239258,674400.0,0.0,0.0,
1967-06-28,GD,0.0,0.48708754777908325,0.4737198060396545,0.48708754777908325,664000.0,0.0,0.0,
1994-08-12,GE,3.807444679284412,3.8372678222535463,3.7875625839716562,3.827326774597168,17334096.0,0.0,0.0,
2008-05-02,RTX,34.24297085442255,34.47156184873908,34.10124427167211,34.334407806396484,8735051.0,0.0,0.0,
1977-10-19,BA,0.6198928356170654,0.632107553386481,0.6198928356170654,0.6198928356170654,560419.0,0.0,0.0,
1975-11-21,GE,0.23588155210018158,0.23834505307168508,0.2346497869542241,0.23588155210018158,1223040.0,0.0,0.0,
1980-10-15,BA,2.3230755312751445,2.4399597661186543,2.3230755312751445,2.3815176486968994,3718575.0,0.0,0.0,
2020-09-25,LHX,172.34660434390312,176.03327364426548,172.33675236866094,175.48126220703125,649900.0,0.0,0.0,
2012-06-14,BA,59.67538335891412,59.857523437318385,59.104126988721234,59.484962463378906,5822900.0,0.0,0.0,
2004-02-02,RTX,20.383559115641596,20.795154049000672,20.2811929737357,20.51578140258789,8607931.0,0.0,0.0,
2000-01-14,BA,27.715358173305336,28.562552527947858,27.715358173305336,28.401182174682617,3834900.0,0.0,0.0,
2015-12-02,GE,25.94071812410491,26.061414043408767,25.759675955255954,25.83726692199707,45888544.0,0.0,0.0,
1982-05-11,RTX,0.5888073793604075,0.5925221570881707,0.5850921963104699,0.5906645655632019,2468670.0,0.0,0.0,
2000-03-29,SPX,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,0.0,0.0,0.0,
1976-04-07,BA,0.32413757087169787,0.3328589921343907,0.32268412346960357,0.32704484462738037,2496825.0,0.0,0.0,
1969-04-22,GE,0.18366109776880554,0.18366109776880554,0.1823909729719162,0.1823909729719162,2166528.0,0.0,0.0,
1985-11-07,RTX,1.3442679868564265,1.3824333360235774,1.3357870152135773,1.3781929016113281,4938612.0,0.0,0.0,
1975-04-02,GD,0.0,0.2195337333215372,0.2150534530496691,0.2168455719947815,332000.0,0.0,0.0,
2001-12-19,GE,21.58969900815677,22.28579056253538,21.480935444423515,22.177024841308594,28397616.0,0.0,0.0,
1968-05-31,GD,0.0,0.37827454498304736,0.37062403559684753,0.37062403559684753,268000.0,0.0,0.0,
2009-09-18,GD,48.822440418199534,49.0265577090864,48.293240285460115,48.84511947631836,2145200.0,0.0,0.0,
1978-04-05,BA,0.8325715459683846,0.8510732152790078,0.8233208453009353,0.8479894399642944,1351688.0,0.0,0.0,
2012-07-03,GD,53.62060891451871,54.27511366088322,53.62060891451871,54.13603210449219,791200.0,0.51,0.0,
2014-10-01,SPX,0.032499998807907104,0.032499998807907104,0.032499998807907104,0.032499998807907104,0.0,0.0,0.0,
1982-10-28,GE,0.5836294078062575,0.5879208161338239,0.5784797668457031,0.5784797668457031,11137152.0,0.0,0.0,
1972-08-11,BA,0.23980488695281937,0.24367281794548035,0.23722649037603424,0.24367281794548035,1515713.0,0.0,0.0,
1996-04-30,LHX,7.8813286111063015,7.913366317749023,7.833271533720683,7.913366317749023,575783.0,0.0,0.0,
2007-07-20,SPX,0.19860999286174774,0.2037699967622757,0.19860999286174774,0.2037699967622757,182603.0,0.0,0.0,
2015-07-29,GE,22.292799021026905,22.45514701074162,22.25862058608373,22.43805694580078,24947416.0,0.0,0.0,
2017-10-11,SPX,0.03999999910593033,0.03999999910593033,0.03999999910593033,0.03999999910593033,7000.0,0.0,0.0,
2018-12-19,GD,151.5198894865695,153.37408434542021,147.17469677039642,148.888427734375,2088700.0,0.0,0.0,
2010-03-11,LMT,57.052027275132666,57.77385407320651,55.747189579740635,57.62810134887695,3114300.0,0.0,0.0,
2000-08-29,LHX,9.721416127065675,10.030360046488884,9.721416127065675,9.989167213439941,601820.0,0.0,0.0,
2005-02-07,LHX,21.954391013171296,22.094772837541583,21.913303346477292,22.084501266479492,861770.0,0.0,0.0,
1986-06-02,LHX,3.1005746327876094,3.1005746327876094,3.0062604452048154,3.041628360748291,240898.0,0.0,0.0,
1983-10-14,LHX,3.2574455943755094,3.2574455943755094,3.214012925658258,3.2465875148773193,336579.0,0.0,0.0,
2005-06-21,GE,21.558128183997496,21.599665277476742,21.451316833496094,21.451316833496094,22876256.0,0.0,0.0,
1987-02-25,BA,5.908563881008771,6.0622148513793945,5.880627035765993,6.0622148513793945,5085000.0,0.0,0.0,
1990-02-26,BA,10.826341125862731,11.07444408834352,10.826341125862731,11.029335021972656,1310700.0,0.0,0.0,
2009-07-24,GD,40.49133813497798,40.56693693865236,39.52365672127078,39.68241882324219,2811000.0,0.0,0.0,
1989-12-20,GE,2.184460223679301,2.1975146863764845,2.1670540662520215,2.171405553817749,18099744.0,0.0,0.0,
1999-03-08,GD,19.039095909819558,19.118757398981984,18.50138085797319,18.8598575592041,569200.0,0.0,0.0,
2001-11-14,GE,22.26946060426759,22.514180615410947,22.030179630646643,22.231393814086914,14813136.0,0.0,0.0,
2001-06-15,LHX,9.34133843656745,9.397751463335464,9.208601784775034,9.308154106140137,493014.0,0.0,0.0,
2006-01-18,GD,40.99533487315851,41.307817296844384,40.98823423131775,41.23679733276367,1095600.0,0.2,0.0,
1993-04-05,GE,3.414558754395461,3.4577807537468144,3.404953865650716,3.438570976257324,9659520.0,0.0,0.0,
1971-08-27,RTX,0.14064134191738362,0.14064134191738362,0.1351901449421514,0.13900595903396606,615261.0,0.0,0.0,
1981-12-17,GD,0.9682839327451715,1.011425296085303,0.9682839327451715,1.0018383264541626,924800.0,0.0,0.0,
1978-10-23,LMT,0.8392840746479279,0.8392840746479279,0.7736419568486048,0.8252180814743042,1429836.0,0.0,0.0,
1997-04-14,BA,31.305596619030975,31.461539815140718,30.720809633619435,31.42255401611328,2189800.0,0.0,0.0,
1974-10-24,GE,0.17130627258030084,0.17130627258030084,0.16537872926982733,0.1683425009250641,5156736.0,0.0,0.0,
1982-08-16,LMT,1.9458268880844116,1.9880255780523979,1.9458268880844116,1.9458268880844116,1279224.0,0.0,0.0,
1997-12-15,GD,13.543437206719215,13.660274910874952,13.338971224446674,13.426599502563477,520400.0,0.0,0.0,
1969-07-17,BA,0.3541969757362445,0.3602412559173973,0.3505705967257948,0.3578236699104309,978075.0,0.0,0.0,
1997-07-21,RTX,8.188516276893859,8.322355610313172,8.109429880795913,8.255435943603516,2556383.0,0.0,0.0,
1966-04-18,GE,0.2090452562956551,0.2090452562956551,0.20762798675015182,0.20833662152290344,2146560.0,0.0,0.0,
1967-10-03,BA,0.7868219301748017,0.7961750030517578,0.7786382200102893,0.7961750030517578,1281825.0,0.0,0.0,
1980-10-29,BA,2.0600855350494385,2.0966121137901954,2.0600855350494385,2.0600855350494385,1762425.0,0.0,0.0,
2004-02-25,RTX,19.520993853612154,19.91483778244098,19.520993853612154,19.756444931030273,7817880.0,0.0,0.0,
2003-07-08,RTX,15.334616679998607,15.715600220179901,15.283818532514196,15.649986267089844,7330375.0,0.0,0.0,
2017-03-14,GE,26.86906172009226,26.89614801843828,26.607232278608908,26.670433044433594,23713664.0,0.0,0.0,
1965-02-05,GE,0.18335011181937816,0.18357959573658905,0.18082590890158498,0.18105538189411163,1936896.0,0.0,0.0,
1988-03-07,LMT,5.465210833653815,5.465210833653815,5.388881327949453,5.43467903137207,498454.0,0.0,0.0,
1967-06-20,BA,0.996851750859424,1.0096766336988654,0.9945198004619498,1.0026812553405762,486000.0,0.0,0.0,
2000-05-02,SPX,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.3740899562835693,0.0,0.0,0.0,
1991-07-23,LHX,2.964052230321881,2.964052230321881,2.880948066711426,2.880948066711426,200677.0,0.0,0.0,
1984-01-06,BA,3.2797666295985297,3.3055243040766786,3.254009618351206,3.271181106567383,3299400.0,0.0,0.0,
1978-11-16,RTX,0.4468155824825477,0.45146996201407297,0.4468155824825477,0.44991838932037354,1027130.0,0.0,0.0,
2013-03-25,GD,57.752471923828125,58.076410212285104,57.44514943004883,57.752471923828125,1949200.0,0.0,0.0,
1983-01-24,RTX,0.8958512841241975,0.9016434896075033,0.8881286243548496,0.8977822065353394,2842403.0,0.0,0.0,
2015-01-20,LHX,59.79060782294164,60.08153985110779,59.20875049273935,59.62310028076172,451500.0,0.0,0.0,
2001-07-30,LMT,23.34949571935022,23.427328011234003,22.91842737522882,23.343509674072266,1276300.0,0.0,0.0,
2018-08-31,LHX,153.66018693553252,154.59053616401292,153.30893573907954,154.27725219726562,589100.0,0.0,0.0,
1989-11-30,RTX,2.0374708316376537,2.0472429808152666,2.013040695628671,2.022813081741333,4886493.0,0.0,0.0,
2002-03-15,LHX,11.669533746962022,11.739550319427915,11.552838113331092,11.636191368103027,581287.0,0.0,0.0,
1964-09-14,GD,0.0,0.2285210833504754,0.21899938037257863,0.2229667603969574,1680000.0,0.0,0.0,
2009-08-26,LMT,50.34363419544937,50.89261402123278,50.147084649843784,50.54696273803711,4200800.0,0.0,0.0,
1978-11-22,BA,1.5426414239337054,1.5800391331971166,1.5426414239337054,1.5769224166870117,1424588.0,0.0,0.0,
2012-11-30,LMT,72.77955108421492,73.37214393259758,72.5456370813915,72.74836730957031,1651400.0,0.0,0.0,
1981-06-22,LMT,1.5660391988252353,1.5801055469644318,1.5472841262817383,1.5472841262817383,752082.0,0.0,0.0,
1984-11-09,LMT,5.216012210586376,5.258534260970394,5.201838663834294,5.230186462402344,577672.0,0.0,0.0,
1995-01-30,LMT,11.840856390855778,11.861063568668357,11.739825527453903,11.760031700134277,251346.0,0.0,0.0,
1991-05-06,GD,1.8301531996908067,1.8534672531900527,1.8301531996908067,1.8418102264404297,882400.0,0.0,0.0,
2010-12-29,SPX,0.1263899952173233,0.1367100030183792,0.1263899952173233,0.13413000106811523,425703.0,0.0,0.0,
1988-03-14,RTX,1.4536500161742474,1.4949208498001096,1.4536500161742474,1.4949208498001099,4290300.0,0.0,0.0,
1985-01-18,BA,4.08826955596623,4.08826955596623,3.96438217163086,3.9643821716308594,5287275.0,0.0,0.0,
1986-06-24,LHX,2.900157403100816,2.900157403100816,2.8647894859313965,2.8647894859313965,361981.0,0.0,0.0,
2021-04-05,BA,256.55999755859375,260.4800109863281,256.25,259.3599853515625,13750300.0,0.0,0.0,
1997-12-18,GE,12.890521550243188,12.901264097308653,12.686421338459233,12.718647956848145,11104080.0,0.0,0.0,
1984-11-13,BA,4.0351730978115965,4.0351730978115965,3.9820789128209424,4.008626461029053,1166400.0,0.0,0.0,
1966-11-03,BA,0.4925195872783661,0.4925195872783661,0.4798612154806347,0.4925195872783661,920363.0,0.0,0.0,
1977-06-03,RTX,0.4437081416849432,0.449546292624305,0.4437081416849432,0.4480868875980377,1088147.0,0.0,0.0,
2012-07-11,LHX,33.504705087298376,33.69390388227629,33.08517787025857,33.33195877075195,661200.0,0.0,0.0,
2020-11-10,GD,146.77627840139874,149.96234521872066,146.1351095655037,149.25213623046875,1994800.0,0.0,0.0,
2002-10-25,GE,14.347360373830233,14.708824890061441,14.330678159844135,14.59204387664795,24623248.0,0.0,0.0,
1999-08-05,BA,29.909019779514622,29.989204819137985,29.307631982339394,29.66846466064453,2900500.0,0.0,0.0,
2001-07-16,LMT,22.110166482317965,22.27181703802132,21.816800151476162,21.870683670043945,1335200.0,0.0,0.0,
1964-01-07,GE,0.15302533736943094,0.15570998736588657,0.15257789747848746,0.15481510758399963,1707264.0,0.0,0.0,
2015-07-30,RTX,53.964490473438204,55.001640207858244,53.75814342805412,54.69755554199219,10708430.0,0.0,0.0,
2002-02-05,GD,28.94036004418394,29.893334961089668,28.756451485177276,29.508800506591797,3974400.0,0.0,0.0,
1965-03-30,GD,0.0,0.23889699343180937,0.2309071273288093,0.23650003969669342,640000.0,0.0,0.0,
2012-02-27,BA,62.298444188718946,62.372517800192384,61.738753877001756,61.90336608886719,5379400.0,0.0,0.0,
2013-10-10,LHX,50.19387119952836,50.93741989135742,50.03148797678954,50.93741989135742,405500.0,0.0,0.0,
