Date,ticker,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close,norm_close,ROI
2018-01-23,RTX,78.51811126851119,78.89965662605084,77.75501354501255,78.63951110839844,9101156.0,0.0,0.0,,2.4351732084211313,143.51732084211312
2014-09-24,RTX,56.43051978876101,56.76174124477315,56.16875238019078,56.665584564208984,6080785.0,0.0,0.0,,1.7547224216599535,75.47224216599535
2014-11-13,RTX,58.18471045237648,58.533857669855266,57.99670259435219,58.08802032470703,6692391.0,0.0,0.0,,1.7987699673000872,79.87699673000873
2011-09-07,LHX,31.058427114731863,31.717534287560213,30.978049387787426,31.596967697143555,2217200.0,0.0,0.0,,0.9131409549721966,-8.685904502780337
2010-04-19,GE,13.346383415826491,13.582666504979553,13.346383415826491,13.561185836791992,81282448.0,0.0,0.0,,1.1728136573547139,17.281365735471393
2020-04-08,HII,189.29931023602717,192.26925658335998,187.15436626312584,189.6875457763672,272400.0,0.0,0.0,,5.720475653945948,472.04756539459476
2012-11-14,RTX,39.496028110462355,39.50116917876832,38.28733146307664,38.39534378051758,6792022.0,0.33669,0.0,,1.1889610093525862,18.896100935258612
2011-03-04,LMT,58.124633088702225,58.196663055161885,56.82817611915226,57.51241683959961,2088900.0,0.0,0.0,,1.1155281693423544,11.552816934235452
2014-12-16,RTX,60.284961987503976,61.611735218650914,59.80152456322983,60.82211685180664,8166348.0,0.0,0.0,,1.8834347689778685,88.34347689778684
2013-09-17,BA,98.59455518328183,100.04222487501451,98.43275516262457,99.72714233398438,5308300.0,0.0,0.0,,2.074237484097805,107.4237484097805
2020-02-18,LMT,419.97867770283585,421.85273616556674,417.1051487669613,418.58514404296875,776100.0,0.0,0.0,,8.1190036014388,711.90036014388
2019-05-13,GE,9.764212270669107,9.982295510446017,9.734472873579982,9.784037590026855,60136000.0,0.0,0.0,,0.8461540935840361,-15.384590641596379
2019-04-08,HII,201.50407578906172,204.63334571757818,200.53094472666095,204.38528442382812,208000.0,0.0,0.0,,6.163720653277558,516.3720653277558
2016-09-19,LMT,211.61707491292833,213.90745285722392,211.42252408046386,213.01429748535156,1456600.0,0.0,0.0,,4.1316895094203145,313.1689509420315
2020-03-24,BA,123.68000030517578,127.95999908447266,116.12999725341797,127.68000030517578,43683100.0,0.0,0.0,,2.655632522946211,165.56325229462107
2010-03-23,LHX,36.59195737453752,37.05819476079117,36.49871049013979,36.93386459350586,838200.0,0.0,0.0,,1.0673753478178427,6.737534781784267
2016-01-15,GD,111.94490897021824,113.08366240537089,110.82394558795602,112.08724975585938,2849300.0,0.0,0.0,,2.111654134581856,111.1654134581856
2019-05-28,HII,196.86255391366802,197.85883485946448,195.92374874701193,195.9907989501953,357500.0,0.0,0.0,,5.910565130690254,491.0565130690254
2020-03-19,LHX,162.5053879259284,163.51164231379593,149.91253955935278,156.4483184814453,2507600.0,0.0,0.0,,4.521299901662911,352.1299901662911
2020-01-31,HII,256.0236653172022,256.622591563711,250.06332324234006,252.130615234375,383900.0,0.0,0.0,,7.6035937950458194,660.359379504582
2016-11-14,HII,165.40923167533228,165.40923167533228,160.88127510755965,163.51487731933594,505000.0,0.0,0.0,,4.931177062441372,393.1177062441372
2018-09-25,GD,188.94444418380053,190.05380059782283,188.0588281790227,189.6902313232422,877300.0,0.0,0.0,,3.5736460849560077,257.36460849560075
2019-07-29,HII,224.26047300407362,224.72029387588617,222.39242239104126,224.02098083496094,150800.0,0.0,0.0,,6.75588142381431,575.588142381431
2011-05-10,RTX,44.2011604309082,44.35373095876807,44.137178183225075,44.2011604309082,5452336.0,0.0,0.0,,1.3687455599018412,36.87455599018412
2016-05-06,RTX,55.563356438026695,56.13417346041429,55.313971045184,56.03996276855469,5951600.0,0.0,0.0,,1.7353492412585438,73.53492412585439
2021-02-17,GE,11.831275418513203,11.941194017948856,11.751334445656077,11.8512601852417,42940100.0,0.0,0.0,,1.0249339526346037,2.4933952634603673
2017-02-24,HII,198.70568529060805,202.09007412952138,197.56519466781444,201.19065856933594,415300.0,0.0,0.0,,6.067379170502332,506.7379170502332
2013-04-12,GE,18.602297101149738,18.681489028278627,18.475588761028018,18.57853889465332,28323672.0,0.0,0.0,,1.60673000219718,60.67300021971801
2012-08-08,LHX,36.81157362179905,37.28045821912697,36.786896476041484,37.132389068603516,569500.0,0.0,0.0,,1.0731126334496033,7.311263344960335
2018-05-14,GD,188.94578761690246,189.65081829702004,186.56170870668387,188.3799285888672,1522400.0,0.0,0.0,,3.548960795660182,254.8960795660182
2012-02-01,LMT,61.430665343081486,62.308884425319846,61.222275336821845,62.160030364990234,2114100.0,0.0,0.0,,1.205674681916314,20.56746819163141
2016-09-02,RTX,60.162102900517276,60.45957278157813,59.763602945025035,60.016178131103516,4872986.0,0.0,0.0,,1.858477843984017,85.8477843984017
2014-03-11,RTX,62.26193508276179,62.277795090072274,61.05148010057405,61.12548065185547,5323786.0,0.0,0.0,,1.8928288176929657,89.28288176929658
2015-07-10,RTX,59.9376133680212,60.42632118851477,59.46519185841831,59.82901382446289,6847954.0,0.0,0.0,,1.8526820614482415,85.26820614482415
2015-04-14,BA,134.58332105589537,135.1201412476107,133.40408110302104,134.82974243164062,2845800.0,0.0,0.0,,2.8043409164012267,180.4340916401227
2020-06-12,GD,148.9915872840503,149.3316752698846,143.22936668646534,144.9784393310547,1859500.0,0.0,0.0,,2.7313037076515716,173.13037076515715
2012-03-13,GE,14.665420786945592,15.016780412176649,14.581399447050883,14.963312149047852,66482208.0,0.0,0.0,,1.294073914985626,29.407391498562596
2010-12-01,SPX,0.14443999528884888,0.14443999528884888,0.1392900049686432,0.1392900049686432,811256.0,0.0,0.0,,0.3716878167068445,-62.831218329315554
2015-04-22,LHX,73.3866051354099,73.43982666282373,72.46406030969554,73.1470947265625,1426600.0,0.0,0.0,,2.113924619991092,111.39246199910924
2016-05-19,LMT,209.08349434706307,210.29606581222518,207.43476400336658,208.39434814453125,1360600.0,0.0,0.0,,4.042079579707342,304.2079579707342
2019-12-12,BA,346.1902814439928,348.993609884037,338.98316144264624,344.24188232421875,5970000.0,0.0,0.0,,7.159930578597903,615.9930578597903
2012-10-25,HII,36.75928302425426,37.6614602204249,36.75928302425426,37.5730094909668,177300.0,0.0,0.0,,1.1331027830997116,13.31027830997115
2021-03-12,BA,253.86000061035156,269.7200012207031,253.5,269.19000244140625,35264300.0,0.0,0.0,,5.598917008354593,459.8917008354593
2016-07-12,LHX,77.7141826130777,78.19926587938976,77.5219732218687,77.75994110107422,471500.0,0.0,0.0,,2.2472342142513813,124.72342142513813
2014-09-08,HII,92.16926022536904,93.12233006031497,92.09732861448892,92.96048736572266,194700.0,0.0,0.0,,2.8034429070082867,180.34429070082868
2011-03-08,GE,15.050162423042822,15.315363059515677,14.924927003132547,15.197495460510254,52355264.0,0.0,0.0,,1.314326818331476,31.432681833147598
2017-02-27,HII,200.2541502107926,202.80403635223368,199.42891489822696,202.25697326660156,404600.0,0.0,0.0,,6.09953640697343,509.95364069734296
2014-01-03,SPX,0.023830000311136246,0.023830000311136246,0.023830000311136246,0.023830000311136246,0.0,0.0,0.0,,0.06358906218549999,-93.64109378145
2019-12-12,GD,172.50111733194493,175.05988215093,171.91652962717373,172.9515380859375,1204700.0,0.0,0.0,,3.258299505759527,225.82995057595272
2010-04-15,RTX,35.55190362021087,35.9512563170046,35.48935647581167,35.89833068847656,5340311.0,0.0,0.0,,1.1116377999746263,11.163779997462631
